frame_id,png_path,frame_host_iso,h,w,log_host_iso,log_stm32_ts_us,log_text_utf8,host_dt_diff_ms,log_text_hex
488,C:\Users\28693\Desktop\udp\frames_png\frame_000488.png,2025-10-24 11:55:30.396764,120,188,,,,,
489,C:\Users\28693\Desktop\udp\frames_png\frame_000489.png,2025-10-24 11:55:30.460590,120,188,,,,,
490,C:\Users\28693\Desktop\udp\frames_png\frame_000490.png,2025-10-24 11:55:30.472996,120,188,,,,,
491,C:\Users\28693\Desktop\udp\frames_png\frame_000491.png,2025-10-24 11:55:30.515999,120,188,,,,,
492,C:\Users\28693\Desktop\udp\frames_png\frame_000492.png,2025-10-24 11:55:30.574500,120,188,,,,,
493,C:\Users\28693\Desktop\udp\frames_png\frame_000493.png,2025-10-24 11:55:30.582506,120,188,,,,,
494,C:\Users\28693\Desktop\udp\frames_png\frame_000494.png,2025-10-24 11:55:30.607190,120,188,,,,,
495,C:\Users\28693\Desktop\udp\frames_png\frame_000495.png,2025-10-24 11:55:30.673138,120,188,,,,,
496,C:\Users\28693\Desktop\udp\frames_png\frame_000496.png,2025-10-24 11:55:30.681215,120,188,,,,,
497,C:\Users\28693\Desktop\udp\frames_png\frame_000497.png,2025-10-24 11:55:30.713829,120,188,,,,,
498,C:\Users\28693\Desktop\udp\frames_png\frame_000498.png,2025-10-24 11:55:30.787217,120,188,,,,,
499,C:\Users\28693\Desktop\udp\frames_png\frame_000499.png,2025-10-24 11:55:30.795230,120,188,,,,,
500,C:\Users\28693\Desktop\udp\frames_png\frame_000500.png,2025-10-24 11:55:30.875850,120,188,,,,,
501,C:\Users\28693\Desktop\udp\frames_png\frame_000501.png,2025-10-24 11:55:30.891992,120,188,,,,,
502,C:\Users\28693\Desktop\udp\frames_png\frame_000502.png,2025-10-24 11:55:30.912478,120,188,,,,,
503,C:\Users\28693\Desktop\udp\frames_png\frame_000503.png,2025-10-24 11:55:30.973452,120,188,,,,,
504,C:\Users\28693\Desktop\udp\frames_png\frame_000504.png,2025-10-24 11:55:30.973452,120,188,,,,,
505,C:\Users\28693\Desktop\udp\frames_png\frame_000505.png,2025-10-24 11:55:31.006281,120,188,,,,,
506,C:\Users\28693\Desktop\udp\frames_png\frame_000506.png,2025-10-24 11:55:31.096566,120,188,,,,,
507,C:\Users\28693\Desktop\udp\frames_png\frame_000507.png,2025-10-24 11:55:31.111722,120,188,,,,,
508,C:\Users\28693\Desktop\udp\frames_png\frame_000508.png,2025-10-24 11:55:31.119785,120,188,,,,,
509,C:\Users\28693\Desktop\udp\frames_png\frame_000509.png,2025-10-24 11:55:31.185447,120,188,,,,,
510,C:\Users\28693\Desktop\udp\frames_png\frame_000510.png,2025-10-24 11:55:31.193699,120,188,,,,,
511,C:\Users\28693\Desktop\udp\frames_png\frame_000511.png,2025-10-24 11:55:31.218550,120,188,,,,,
512,C:\Users\28693\Desktop\udp\frames_png\frame_000512.png,2025-10-24 11:55:31.298896,120,188,,,,,
513,C:\Users\28693\Desktop\udp\frames_png\frame_000513.png,2025-10-24 11:55:31.298896,120,188,,,,,
514,C:\Users\28693\Desktop\udp\frames_png\frame_000514.png,2025-10-24 11:55:31.412163,120,188,,,,,
515,C:\Users\28693\Desktop\udp\frames_png\frame_000515.png,2025-10-24 11:55:31.420251,120,188,,,,,
516,C:\Users\28693\Desktop\udp\frames_png\frame_000516.png,2025-10-24 11:55:31.434982,120,188,,,,,
517,C:\Users\28693\Desktop\udp\frames_png\frame_000517.png,2025-10-24 11:55:31.494608,120,188,,,,,
518,C:\Users\28693\Desktop\udp\frames_png\frame_000518.png,2025-10-24 11:55:31.494608,120,188,,,,,
519,C:\Users\28693\Desktop\udp\frames_png\frame_000519.png,2025-10-24 11:55:31.510872,120,188,,,,,
520,C:\Users\28693\Desktop\udp\frames_png\frame_000520.png,2025-10-24 11:55:31.588009,120,188,,,,,
521,C:\Users\28693\Desktop\udp\frames_png\frame_000521.png,2025-10-24 11:55:31.592017,120,188,,,,,
522,C:\Users\28693\Desktop\udp\frames_png\frame_000522.png,2025-10-24 11:55:31.632772,120,188,,,,,
523,C:\Users\28693\Desktop\udp\frames_png\frame_000523.png,2025-10-24 11:55:31.706152,120,188,,,,,
524,C:\Users\28693\Desktop\udp\frames_png\frame_000524.png,2025-10-24 11:55:31.722491,120,188,,,,,
525,C:\Users\28693\Desktop\udp\frames_png\frame_000525.png,2025-10-24 11:55:31.722491,120,188,,,,,
526,C:\Users\28693\Desktop\udp\frames_png\frame_000526.png,2025-10-24 11:55:31.806269,120,188,,,,,
527,C:\Users\28693\Desktop\udp\frames_png\frame_000527.png,2025-10-24 11:55:31.820088,120,188,,,,,
528,C:\Users\28693\Desktop\udp\frames_png\frame_000528.png,2025-10-24 11:55:31.833529,120,188,,,,,
529,C:\Users\28693\Desktop\udp\frames_png\frame_000529.png,2025-10-24 11:55:31.898446,120,188,,,,,
530,C:\Users\28693\Desktop\udp\frames_png\frame_000530.png,2025-10-24 11:55:31.914473,120,188,,,,,
531,C:\Users\28693\Desktop\udp\frames_png\frame_000531.png,2025-10-24 11:55:31.946805,120,188,,,,,
532,C:\Users\28693\Desktop\udp\frames_png\frame_000532.png,2025-10-24 11:55:32.002402,120,188,,,,,
533,C:\Users\28693\Desktop\udp\frames_png\frame_000533.png,2025-10-24 11:55:32.026931,120,188,,,,,
534,C:\Users\28693\Desktop\udp\frames_png\frame_000534.png,2025-10-24 11:55:32.043422,120,188,,,,,
535,C:\Users\28693\Desktop\udp\frames_png\frame_000535.png,2025-10-24 11:55:32.108407,120,188,,,,,
536,C:\Users\28693\Desktop\udp\frames_png\frame_000536.png,2025-10-24 11:55:32.124558,120,188,,,,,
537,C:\Users\28693\Desktop\udp\frames_png\frame_000537.png,2025-10-24 11:55:32.198973,120,188,,,,,
538,C:\Users\28693\Desktop\udp\frames_png\frame_000538.png,2025-10-24 11:55:32.215184,120,188,,,,,
539,C:\Users\28693\Desktop\udp\frames_png\frame_000539.png,2025-10-24 11:55:32.231429,120,188,,,,,
540,C:\Users\28693\Desktop\udp\frames_png\frame_000540.png,2025-10-24 11:55:32.301305,120,188,,,,,
541,C:\Users\28693\Desktop\udp\frames_png\frame_000541.png,2025-10-24 11:55:32.320963,120,188,,,,,
542,C:\Users\28693\Desktop\udp\frames_png\frame_000542.png,2025-10-24 11:55:32.332827,120,188,,,,,
543,C:\Users\28693\Desktop\udp\frames_png\frame_000543.png,2025-10-24 11:55:32.427950,120,188,,,,,
544,C:\Users\28693\Desktop\udp\frames_png\frame_000544.png,2025-10-24 11:55:32.427950,120,188,,,,,
545,C:\Users\28693\Desktop\udp\frames_png\frame_000545.png,2025-10-24 11:55:32.443856,120,188,,,,,
546,C:\Users\28693\Desktop\udp\frames_png\frame_000546.png,2025-10-24 11:55:32.506830,120,188,,,,,
547,C:\Users\28693\Desktop\udp\frames_png\frame_000547.png,2025-10-24 11:55:32.524736,120,188,,,,,
548,C:\Users\28693\Desktop\udp\frames_png\frame_000548.png,2025-10-24 11:55:32.554234,120,188,,,,,
549,C:\Users\28693\Desktop\udp\frames_png\frame_000549.png,2025-10-24 11:55:32.620979,120,188,,,,,
550,C:\Users\28693\Desktop\udp\frames_png\frame_000550.png,2025-10-24 11:55:32.627243,120,188,,,,,
551,C:\Users\28693\Desktop\udp\frames_png\frame_000551.png,2025-10-24 11:55:32.668495,120,188,,,,,
552,C:\Users\28693\Desktop\udp\frames_png\frame_000552.png,2025-10-24 11:55:32.734359,120,188,,,,,
553,C:\Users\28693\Desktop\udp\frames_png\frame_000553.png,2025-10-24 11:55:32.742798,120,188,,,,,
554,C:\Users\28693\Desktop\udp\frames_png\frame_000554.png,2025-10-24 11:55:32.833651,120,188,,,,,
