frame_id,host_recv_iso,png_path,h,w,dir_l,dir_r
2193,02:05.6,C:\Users\28693\Desktop\udp\frames_png\frame_002193.png,120,188,"[4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,4,3,3,2,1,2,2,3,3,5,5,6,6,7,6,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,2,3,2,3,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,3,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,3,5,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,7,6,5,5,6,5,6,5,5,5,5,7,6,5,7,6,5,7,6,5,5,5,5,7,6,5,5,5,5,4,5,4,3,3,2,1,1,1,1,3,2,1,3,2,1,1,3,2,1,1,2,1,1,1,1,2,3,3,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]"
2194,02:05.7,C:\Users\28693\Desktop\udp\frames_png\frame_002194.png,120,188,"[4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,5,4,3,4,4,5,4,4,4,5,4,4,4,4,4,5,4,3,4,4,4,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,2,3,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,7,6,5,5,6,5,7,6,5,5,7,6,5,5,6,5,5,5,5,7,6,5,5,7,6,5,5,5,5,5,4,3,3,3,2,1,3,2,1,1,3,2,1,1,1,1,1,2,3,2,1,1,1,2,1,3,3,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
2195,02:05.7,C:\Users\28693\Desktop\udp\frames_png\frame_002195.png,120,188,"[4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,7,6,5,5,5,5,5,7,7,6,5,7,6,5,5,7,6,5,5,5,7,6,5,5,5,5,7,6,5,5,5,5,4,5,5,4,3,3,3,2,1,1,1,3,2,1,1,2,1,1,1,1,3,2,1,3,2,1,1,2,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
2196,02:05.8,C:\Users\28693\Desktop\udp\frames_png\frame_002196.png,120,188,"[4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,1,3,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,3,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,0,1,1,1,2,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,5,4,5,4,5,4,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,4,3,5,5,6,5,5,6,5,7,6,5,5,5,5,6,5,7,6,5,5,7,6,5,5,5,7,6,5,5,7,7,6,5,5,5,4,5,5,4,3,3,3,2,1,1,3,2,1,1,3,2,1,1,3,2,1,1,1,1,2,3,2,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5]"
2197,02:05.8,C:\Users\28693\Desktop\udp\frames_png\frame_002197.png,120,188,"[4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,3,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,5,4,5,4,4,4,5,5,4,4,5,4,5,4,5,4,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,7,6,5,5,4,3,3,2,3,3,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
2198,02:05.8,C:\Users\28693\Desktop\udp\frames_png\frame_002198.png,120,188,"[4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,2,3,2,3,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,0,3,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,4,5,5,6,5,5,6,5,7,6,5,5,5,5,5,6,7,7,6,5,7,6,5,5,5,7,6,5,5,5,5,7,6,5,5,5,5,5,5,5,4,3,3,3,3,2,1,1,1,3,2,1,1,3,2,1,1,1,3,2,1,1,1,2,1,3,2,1,1,1,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5]"
2199,02:05.9,C:\Users\28693\Desktop\udp\frames_png\frame_002199.png,120,188,"[3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,5,5,4,3,3,2,3,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,3,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,6,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,3,3,4,4,4,5,4,4,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,7,6,5,5,5,5,5,6,7,6,5,5,7,6,5,7,7,6,5,5,7,6,5,5,5,5,4,5,5,7,7,6,5,5,4,3,3,3,3,2,3,2,1,1,3,2,1,1,1,3,2,1,1,3,2,1,1,2,1,1,1,3,3,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5]"
2200,02:05.9,C:\Users\28693\Desktop\udp\frames_png\frame_002200.png,120,188,"[3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,3,2,1,2,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,4,5,5,4,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,3,5,5,6,5,5,5,5,5,4,5,5,7,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5]"
2201,02:05.9,C:\Users\28693\Desktop\udp\frames_png\frame_002201.png,120,188,"[3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,3,3,3,3,4,3,3,3,2,3,3,3,2,3,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,4,4,5,5,6,5,7,6,5,5,7,6,5,5,7,6,5,5,7,6,5,5,5,7,7,6,5,7,6,5,5,5,5,5,5,5,4,5,5,4,3,3,3,2,1,1,1,3,2,1,1,1,3,2,1,1,3,2,1,1,3,2,1,1,0,1,1,3,3,3,5,5,5,5,5,5,5,5,5]"
2202,02:05.9,C:\Users\28693\Desktop\udp\frames_png\frame_002202.png,120,188,"[3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,4,3,5,5,5,5,6,5,7,6,5,7,6,5,5,7,6,5,5,7,6,5,5,7,7,6,5,5,5,7,6,5,5,5,5,5,5,5,7,7,7,6,5,5,4,3,3,3,3,3,3,3,2,1,1,1,3,3,2,1,1,1,3,2,1,1,3,2,1,1,1,2,1,1,1,1,1,3,3,3]"
2203,02:06.0,C:\Users\28693\Desktop\udp\frames_png\frame_002203.png,120,188,"[3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,3,5,5,6,5,5,7,6,5,5,7,6,5,5,7,6,5,5,5,7,7,6,5,5,7,6,5,5,7,7,6,5,5,5,5,5,5,4,5,5,5,4,3,3,3,2,1,1,1,3,3,2,1,1,1,3,2,1,1,3,2,1,1,1,2,1,1,1,1,1,3,3]"
2204,02:06.0,C:\Users\28693\Desktop\udp\frames_png\frame_002204.png,120,188,"[3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,4,5,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,5,4,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,4,3,5,5,5,6,5,5,7,6,5,5,7,6,5,5,7,6,5,5,5,7,6,6,5,7,6,5,5,7,7,6,5,5,5,5,5,5,5,5,4,5,5,4,3,3,3,2,1,1,1,1,3,3,2,1,1,3,2,1,1,1,3,2,1,1,3,2,1,1,1,3]"
2205,02:06.1,C:\Users\28693\Desktop\udp\frames_png\frame_002205.png,120,188,"[3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,1,1,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,3,5,5,6,5,5,5,7,6,5,7,6,5,5,7,6,5,5,5,7,7,6,5,5,7,7,6,5,5,5,5,7,7,6,5,5,5,5,4,5,5,5,5,5,4,7,7,7,2,1,1,1,1,3,3,2,1,1,1,3,3,2,1,1,3,2,1,1,1,3,2,1,1,1,3]"
